4109102039 Sevilla sección 02039	Renta media por persona 	2017	10.403
4109102039 Sevilla sección 02039	Renta media por hogar	2017	23.650
4109102040 Sevilla sección 02040	Renta media por persona 	2017	9.434
4109102040 Sevilla sección 02040	Renta media por hogar	2017	23.630
4109102041 Sevilla sección 02041	Renta media por persona 	2017	5.731
4109102041 Sevilla sección 02041	Renta media por hogar	2017	14.771
4109102042 Sevilla sección 02042	Renta media por persona 	2017	6.247
4109102042 Sevilla sección 02042	Renta media por hogar	2017	17.716
4109102043 Sevilla sección 02043	Renta media por persona 	2017	8.527
4109102043 Sevilla sección 02043	Renta media por hogar	2017	24.042
4109102044 Sevilla sección 02044	Renta media por persona 	2017	15.920
4109102044 Sevilla sección 02044	Renta media por hogar	2017	38.702
4109102045 Sevilla sección 02045	Renta media por persona 	2017	13.318
4109102045 Sevilla sección 02045	Renta media por hogar	2017	30.517
4109102047 Sevilla sección 02047	Renta media por persona 	2017	4.596
4109102047 Sevilla sección 02047	Renta media por hogar	2017	13.726
4109102048 Sevilla sección 02048	Renta media por persona 	2017	16.218
4109102048 Sevilla sección 02048	Renta media por hogar	2017	38.256
4109102049 Sevilla sección 02049	Renta media por persona 	2017	7.360
4109102049 Sevilla sección 02049	Renta media por hogar	2017	19.870
4109102050 Sevilla sección 02050	Renta media por persona 	2017	9.060
4109102050 Sevilla sección 02050	Renta media por hogar	2017	20.857
4109102051 Sevilla sección 02051	Renta media por persona 	2017	9.183
4109102051 Sevilla sección 02051	Renta media por hogar	2017	21.107
4109102052 Sevilla sección 02052	Renta media por persona 	2017	6.748
4109102052 Sevilla sección 02052	Renta media por hogar	2017	17.702
4109102053 Sevilla sección 02053	Renta media por persona 	2017	11.090
4109102053 Sevilla sección 02053	Renta media por hogar	2017	25.194
4109102054 Sevilla sección 02054	Renta media por persona 	2017	7.442
4109102054 Sevilla sección 02054	Renta media por hogar	2017	19.918
4109102055 Sevilla sección 02055	Renta media por persona 	2017	8.359
4109102055 Sevilla sección 02055	Renta media por hogar	2017	21.014
4109102056 Sevilla sección 02056	Renta media por persona 	2017	10.576
4109102056 Sevilla sección 02056	Renta media por hogar	2017	28.124
4109102057 Sevilla sección 02057	Renta media por persona 	2017	9.142
4109102057 Sevilla sección 02057	Renta media por hogar	2017	22.473
4109102058 Sevilla sección 02058	Renta media por persona 	2017	5.445
4109102058 Sevilla sección 02058	Renta media por hogar	2017	16.307
4109102059 Sevilla sección 02059	Renta media por persona 	2017	""
4109102059 Sevilla sección 02059	Renta media por hogar	2017	""
4109102060 Sevilla sección 02060	Renta media por persona 	2017	10.449
4109102060 Sevilla sección 02060	Renta media por hogar	2017	22.988
4109102061 Sevilla sección 02061	Renta media por persona 	2017	12.268
4109102061 Sevilla sección 02061	Renta media por hogar	2017	28.000
4109102063 Sevilla sección 02063	Renta media por persona 	2017	9.766
4109102063 Sevilla sección 02063	Renta media por hogar	2017	23.276
4109102064 Sevilla sección 02064	Renta media por persona 	2017	11.244
4109102064 Sevilla sección 02064	Renta media por hogar	2017	28.442
4109102065 Sevilla sección 02065	Renta media por persona 	2017	12.677
4109102065 Sevilla sección 02065	Renta media por hogar	2017	32.860
4109102066 Sevilla sección 02066	Renta media por persona 	2017	13.003
4109102066 Sevilla sección 02066	Renta media por hogar	2017	30.499
4109102067 Sevilla sección 02067	Renta media por persona 	2017	13.882
4109102067 Sevilla sección 02067	Renta media por hogar	2017	35.284
4109103001 Sevilla sección 03001	Renta media por persona 	2017	15.359
4109103001 Sevilla sección 03001	Renta media por hogar	2017	37.600
4109103002 Sevilla sección 03002	Renta media por persona 	2017	16.463
4109103002 Sevilla sección 03002	Renta media por hogar	2017	40.837
4109103003 Sevilla sección 03003	Renta media por persona 	2017	18.736
4109103003 Sevilla sección 03003	Renta media por hogar	2017	47.105
4109103004 Sevilla sección 03004	Renta media por persona 	2017	13.775
